rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,home_rank,runs_per_game,runs_conceded_per_game,runs_margin,runs_total,runs_conceded_total,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
184,Boston College,Boston College,-1.27725021772126,-0.75776316505654,-2.0350133827778,-4.24595841395113,-27.1126178911545,195,188,67.8157762137065,208,98,0.290322580645161,0.451612903225806,-0.161290322580645,9,14,12,19,#F4F8FB,#F6F9FC,#F4F8FB,#E8F2DD,#C2D0BF,Boston College performs at a similar level against both good and bad teams.,Boston College plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
185,Dartmouth,Dartmouth,-6.02154713469564,3.87462295066977,-2.14692418402587,97.1601779321306,0.121613678979761,291,91,71.2890590959488,33,10,0.538461538461538,0.423076923076923,0.115384615384615,14,11,12,14,#CBDFF0,#FFEAD1,#F3F8FB,#93003A,#EFE6BB,Dartmouth plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Dartmouth performs at a similar level regardless of the pace of the game.
186,Seton Hall,Seton Hall,-5.85449651834639,3.70228657603404,-2.15220994231235,18.2448227697694,-15.8699707798671,285,93,65.6429189552905,320,235,0.3125,0.5625,-0.25,10,18,7,25,#CCDFF0,#FFEBD3,#F3F8FB,#FFC2B3,#D4D9BE,Seton Hall plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Seton Hall performs at a similar level regardless of the pace of the game.
187,Brown,Brown,-3.40106787300487,1.21446610343338,-2.18660176957149,-23.6299590217862,-3.88902852880558,238,143,67.0298154013548,247,94,0.538461538461538,0.615384615384615,-0.076923076923077,14,16,13,13,#E1ECF6,#FFF8F0,#F3F7FB,#89B9CE,#E8E3BC,Brown plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Brown performs at a similar level regardless of the pace of the game.
188,Lamar,Lamar,-5.36067032017437,3.03351694855211,-2.32715337162227,3.05693104017856,-27.0468900351902,277,107,66.7503928707763,274,339,0.566666666666667,0.333333333333333,0.233333333333333,17,10,17,13,#D0E2F1,#FFEFDB,#F2F7FB,#FFF4D8,#C2D0BF,Lamar performs at a similar level against both good and bad teams.,Lamar plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
189,Eastern Kentucky,Eastern Kentucky,1.94090416311922,-4.34205205797942,-2.40114789486019,59.3023504668099,18.3893627302499,121,268,68.3509442594519,168,287,0.333333333333333,0.533333333333333,-0.2,10,16,16,14,#FFF6EC,#CEE0F0,#F2F7FB,#CF3E5D,#F2D4AB,Eastern Kentucky plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Eastern Kentucky performs at a similar level regardless of the pace of the game.
190,UC Riverside,UC Riverside,1.51589030696926,-3.91925426537089,-2.40336395840163,29.9489860711407,5.81122883798681,133,259,68.0854089829872,191,24,0.5,0.53125,-0.03125,16,17,19,13,#FFF8F0,#D3E3F2,#F2F7FB,#FB9C98,#F0E1B6,UC Riverside plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,UC Riverside performs at a similar level regardless of the pace of the game.
191,Maine,Maine,-5.58868049714686,3.11160480716551,-2.47707568998134,-7.07838579762954,-4.02697131714325,279,103,67.2458150596559,241,101,0.53125,0.46875,0.0625,17,15,18,14,#CEE1F1,#FFEEDA,#F2F7FB,#D9EADB,#E8E3BC,Maine performs at a similar level against both good and bad teams.,Maine performs at a similar level regardless of the pace of the game.
192,Bucknell,Bucknell,-1.68838126605065,-0.884881852729744,-2.5732631187804,5.78803605319955,24.6223624717722,205,190,68.3117574450487,172,172,0.666666666666667,0.515151515151515,0.151515151515151,22,17,18,15,#F0F6FA,#F5F8FC,#F1F6FB,#FFEBD1,#F3CEA5,Bucknell performs at a similar level against both good and bad teams.,Bucknell performs at a similar level regardless of the pace of the game.
193,Massachusetts,Massachusetts,-2.7339132800671,0.138852060117071,-2.59506121995003,-12.621876572235,32.4993418453414,227,167,70.7956716379931,48,351,0.225806451612903,0.419354838709677,-0.193548387096774,7,13,11,20,#E7F0F8,#FFFEFD,#F1F6FB,#BCDAD7,#F4C69E,Massachusetts plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Massachusetts plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
194,Sam Houston State,Sam Houston State,1.39522463324686,-4.07721569591361,-2.68199106266676,-22.9553821701918,0.55668425942991,139,261,68.4618456563437,159,315,0.344827586206897,0.448275862068966,-0.103448275862069,10,13,10,19,#FFF8F1,#D1E2F1,#F1F6FA,#8BBBCE,#EFE6BB,Sam Houston State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Sam Houston State performs at a similar level regardless of the pace of the game.
195,Western Kentucky,Western Kentucky,-4.33104153967684,1.53668489297874,-2.79435664669809,-4.57184547875587,0.274769594393305,256,130,72.4248068057036,12,145,0.533333333333333,0.533333333333333,0,16,16,15,15,#D9E7F4,#FFF7ED,#F0F6FA,#E6F1DC,#EFE6BB,Western Kentucky performs at a similar level against both good and bad teams.,Western Kentucky performs at a similar level regardless of the pace of the game.
196,Texas State,Texas State,1.25694384186411,-4.12933263613242,-2.87238879426832,32.0796492750559,-2.53478948421932,142,262,66.9527195540905,255,169,0.6,0.433333333333333,0.166666666666667,18,13,14,16,#FFF9F2,#D0E2F1,#F0F5FA,#F89593,#EAE4BC,Texas State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Texas State performs at a similar level regardless of the pace of the game.
197,Montana State,Montana State,-2.05241027607093,-0.869707236471995,-2.92211751254292,-29.0653322656646,0.0898786217781972,215,189,66.8747612030724,264,89,0.375,0.40625,-0.03125,12,13,14,18,#EDF4F9,#F5F8FC,#EFF5FA,#78A7C7,#EFE6BB,Montana State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Montana State performs at a similar level regardless of the pace of the game.
198,Hofstra,Hofstra,-6.67266774007862,3.48510445411794,-3.18756328596069,12.1134025971616,23.9941454276747,304,95,64.9823605150586,342,314,0.258064516129032,0.451612903225806,-0.193548387096774,8,14,13,18,#C5DBEE,#FFECD6,#EEF4FA,#FFD6C2,#F3CEA5,Hofstra performs at a similar level against both good and bad teams.,Hofstra performs at a similar level regardless of the pace of the game.
199,San Jose State,San Jose State,-1.88475675784182,-1.30736874987104,-3.19212550771286,-32.1647079258795,52.3127483369497,213,202,67.6313621962894,212,79,0.484848484848485,0.515151515151515,-0.0303030303030303,16,17,13,20,#EEF4FA,#F0F5FA,#EEF4FA,#6F9DC3,#F8B28B,San Jose State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,San Jose State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
200,Youngstown State,Youngstown State,-3.24022199086754,-0.0529457056603145,-3.29316769652785,43.6307531816607,1.24847196072497,236,173,69.6993118546762,92,336,0.5,0.40625,0.09375,16,13,19,13,#E3EDF6,#FEFEFE,#EDF4FA,#EA6F7B,#EFE5BA,Youngstown State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Youngstown State performs at a similar level regardless of the pace of the game.
201,Portland State,Portland State,-5.66296586993581,2.33438977106465,-3.32857609887116,60.149889431984,-10.7697038676872,282,116,69.1606338205924,121,49,0.482758620689655,0.586206896551724,-0.103448275862069,14,17,16,13,#CEE0F0,#FFF2E3,#EDF4F9,#CD3B5B,#DDDDBD,Portland State plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Portland State performs at a similar level regardless of the pace of the game.
202,Northeastern,Northeastern,-2.85915795927959,-0.480538505900393,-3.33969646517998,-1.50901579878806,31.5346338901362,232,181,68.2616934904562,178,292,0.46875,0.46875,0,15,15,17,15,#E6EFF7,#F9FBFD,#EDF4F9,#F7FADE,#F4C79E,Northeastern performs at a similar level against both good and bad teams.,Northeastern plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
203,Northern Kentucky,Northern Kentucky,-2.74829726371794,-0.616772716064237,-3.36506997978218,-1.11168589811196,82.0364509860825,228,182,67.0163292520891,248,166,0.32258064516129,0.419354838709677,-0.0967741935483871,10,13,15,16,#E7F0F8,#F8FAFD,#EDF4F9,#F9FBDF,#FD9470,Northern Kentucky performs at a similar level against both good and bad teams.,Northern Kentucky plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
204,Cal Poly,Cal Poly,0.550018735028034,-3.98378389061199,-3.43376515558395,-37.4747445537207,80.7842566404068,162,260,75.1049782735874,2,100,0.441176470588235,0.705882352941177,-0.264705882352941,15,24,15,19,#FFFCF9,#D2E3F2,#EDF3F9,#5F8BBD,#FD9571,Cal Poly plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Cal Poly plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
205,Longwood,Longwood,-0.65412773555735,-2.78218540066659,-3.43631313622394,20.9353832649963,-15.7851077802573,188,240,70.0474446101286,71,311,0.275862068965517,0.551724137931034,-0.275862068965517,8,16,15,14,#F9FBFD,#DFEBF5,#EDF3F9,#FFB9AD,#D4D9BE,Longwood plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Longwood performs at a similar level regardless of the pace of the game.
206,UMass Lowell,UMass Lowell,1.49950585517277,-4.94863733479677,-3.449131479624,-3.63861196977872,18.2958037925483,135,282,69.2259623168916,118,9,0.379310344827586,0.413793103448276,-0.0344827586206897,11,12,14,15,#FFF8F0,#C7DCEE,#EDF3F9,#EBF4DD,#F2D4AB,UMass Lowell performs at a similar level against both good and bad teams.,UMass Lowell performs at a similar level regardless of the pace of the game.
207,Hampton,Hampton,-2.26782547288009,-1.26730269559181,-3.53512816847189,-5.96410588641833,-79.041643372101,220,201,66.6898513731023,276,48,0.366666666666667,0.333333333333333,0.0333333333333333,11,10,14,16,#EBF2F9,#F0F6FA,#ECF3F9,#DFEDDB,#70A6C7,Hampton performs at a similar level against both good and bad teams.,Hampton plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
208,UNC Asheville,UNC Asheville,1.40457890912559,-4.94154320054536,-3.53696429141976,-7.28671774375227,23.8865035854544,138,281,68.8051394236969,136,129,0.535714285714286,0.428571428571429,0.107142857142857,15,12,17,11,#FFF8F1,#C7DCEF,#ECF3F9,#D8E9DA,#F3CFA5,UNC Asheville performs at a similar level against both good and bad teams.,UNC Asheville performs at a similar level regardless of the pace of the game.
209,UTSA,UTSA,-0.217733509652804,-3.40612751992636,-3.62386102957917,61.1837885300367,-26.1322775127359,178,248,70.4010077169603,59,187,0.482758620689655,0.517241379310345,-0.0344827586206897,14,15,10,19,#FDFDFE,#D8E7F3,#ECF3F9,#CA395A,#C3D0BF,UTSA plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,UTSA plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
210,Wyoming,Wyoming,-3.78696334140245,0.103279677810453,-3.683683663592,-34.5308409314713,-25.7605017744628,245,169,66.1275357089885,301,65,0.419354838709677,0.838709677419355,-0.419354838709677,13,26,11,20,#DEEAF5,#FFFEFD,#EBF3F9,#6895C0,#C4D1BF,Wyoming plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Wyoming plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
211,Southeast Missouri State,Southeast Missouri State,-4.55744601924662,0.718005428309416,-3.8394405909372,3.09743591490389,16.7294360887431,260,157,69.2262919400313,117,192,0.5,0.5,0,15,15,18,12,#D7E6F3,#FFFBF6,#EBF2F9,#FFF4D8,#F1D6AC,Southeast Missouri State performs at a similar level against both good and bad teams.,Southeast Missouri State performs at a similar level regardless of the pace of the game.
212,Colgate,Colgate,-0.351042770472215,-3.61437114559435,-3.96541391606657,27.4917724192447,40.0455738180616,183,252,67.8358093272449,207,131,0.53125,0.5625,-0.03125,17,18,13,19,#FBFDFE,#D6E5F3,#EAF2F9,#FEA49D,#F6BE97,Colgate plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Colgate plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
213,Southern,Southern,-6.8214108125533,2.63849606727832,-4.18291474527499,-9.29931536104435,-16.708851532,308,113,68.8007073114338,137,152,0.551724137931034,0.517241379310345,0.0344827586206896,16,15,17,12,#C4DAEE,#FFF1E0,#E9F1F8,#CDE4D9,#D3D8BE,Southern performs at a similar level against both good and bad teams.,Southern performs at a similar level regardless of the pace of the game.
214,Illinois-Chicago,Illinois-Chicago,-1.70515840595547,-2.54910083794198,-4.25425924389745,69.9968340419796,20.9951405388397,206,236,69.7142236949134,91,347,0.482758620689655,0.482758620689655,0,14,14,15,14,#F0F5FA,#E2EDF6,#E8F1F8,#B2204C,#F2D1A8,Illinois-Chicago plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Illinois-Chicago performs at a similar level regardless of the pace of the game.
215,Indiana State,Indiana State,1.37153537189167,-5.70601178548298,-4.3344764135913,-22.223104143736,-36.6283379378474,140,300,72.5026244542911,11,107,0.466666666666667,0.466666666666667,0,14,14,12,18,#FFF9F1,#BFD7EC,#E8F1F8,#8DBDCF,#B2C8C1,Indiana State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Indiana State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
216,Queens,Queens,-0.180838366128272,-4.20680079177086,-4.38763915789914,-40.2455691360575,-79.3311264270802,176,263,69.495039405533,101,349,0.515151515151515,0.424242424242424,0.0909090909090909,17,14,18,15,#FDFEFE,#CFE1F1,#E8F0F8,#5782B9,#70A6C7,Queens plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Queens plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
217,Jacksonville,Jacksonville,-4.63151011721882,0.141459085420043,-4.49005103179877,-20.2619360441833,-18.5693983139503,263,166,68.2680226651226,175,155,0.225806451612903,0.580645161290323,-0.354838709677419,7,18,17,14,#D7E6F3,#FFFEFD,#E7F0F8,#93C4D2,#D0D7BE,Jacksonville plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Jacksonville performs at a similar level regardless of the pace of the game.
218,American,American,-2.41909103118521,-2.13214744025496,-4.55123847144017,-15.5401742903308,-12.0774933014335,222,222,64.7306125313166,349,45,0.484848484848485,0.424242424242424,0.0606060606060606,16,14,20,13,#EAF2F8,#E7F0F8,#E7F0F8,#ACD1D5,#DBDCBD,American plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,American performs at a similar level regardless of the pace of the game.
219,Abilene Christian,Abilene Christian,-7.96253927669978,3.35834847018466,-4.60419080651512,-23.512076149263,18.6899127720026,323,98,69.9766247794456,73,159,0.241379310344828,0.482758620689655,-0.241379310344828,7,14,13,16,#BAD4EB,#FFEDD7,#E7F0F8,#89B9CE,#F2D4AA,Abilene Christian plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Abilene Christian performs at a similar level regardless of the pace of the game.
220,Fordham,Fordham,-1.01864356528381,-3.61398897484723,-4.63263254013104,-21.7239307592384,28.1601675611848,190,251,70.1724111682236,64,356,0.3125,0.4375,-0.125,10,14,11,21,#F6F9FC,#D6E5F3,#E6F0F8,#8EBFD0,#F3CAA2,Fordham plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Fordham performs at a similar level regardless of the pace of the game.
221,Wright State,Wright State,2.27519074718322,-7.03163302258228,-4.75644227539905,4.76831786338638,-46.4344636758235,116,328,68.3135785581101,170,42,0.612903225806452,0.580645161290323,0.032258064516129,19,18,13,18,#FFF5E8,#B0CEE8,#E6EFF7,#FFEFD4,#A2BFC2,Wright State performs at a similar level against both good and bad teams.,Wright State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
222,Southern Illinois,Southern Illinois,-1.70896520935701,-3.06172953937767,-4.77069474873467,10.4220901226017,-33.3389517554759,207,244,68.7665868961001,142,241,0.483870967741935,0.516129032258065,-0.032258064516129,15,16,12,19,#F0F5FA,#DCE9F5,#E6EFF7,#FFDCC6,#B8CAC0,Southern Illinois performs at a similar level against both good and bad teams.,Southern Illinois plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
223,Elon,Elon,-0.212711452195779,-4.56019222010986,-4.77290367230564,88.4640669718109,-10.2449065053365,177,274,65.7366155417111,316,240,0.32258064516129,0.290322580645161,0.032258064516129,10,9,15,16,#FDFDFE,#CBDFF0,#E6EFF7,#93003A,#DEDEBD,Elon plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Elon performs at a similar level regardless of the pace of the game.
224,Harvard,Harvard,-4.07861630734275,-0.702444594092351,-4.7810609014351,36.0883752971299,51.5971871603335,252,186,66.9398049307776,257,151,0.423076923076923,0.538461538461538,-0.115384615384615,11,14,11,15,#DBE9F4,#F7FAFC,#E6EFF7,#F3878B,#F8B38C,Harvard plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Harvard plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
225,Delaware,Delaware,1.76555784346409,-6.66429110877532,-4.89873326531123,20.3091284566087,67.5744384007568,126,321,71.1549472341418,38,132,0.470588235294118,0.352941176470588,0.117647058823529,16,12,14,20,#FFF7ED,#B4D0E9,#E5EFF7,#FFBBAE,#FAA37D,Delaware plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Delaware plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
226,UT Arlington,UT Arlington,-0.345125901224347,-4.589251408742,-4.93437730996635,28.2964785781735,-8.33690345952463,182,276,68.5004037432847,155,213,0.448275862068966,0.551724137931034,-0.103448275862069,13,16,11,18,#FCFDFE,#CBDFF0,#E5EFF7,#FDA19B,#E1DFBD,UT Arlington plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,UT Arlington performs at a similar level regardless of the pace of the game.
227,Iona,Iona,-5.92383272600613,0.85817520128185,-5.06565752472428,-38.4485094483209,-48.6205900816909,288,153,69.0207299415778,127,266,0.382352941176471,0.382352941176471,0,13,13,17,17,#CCDFF0,#FFFAF4,#E4EEF7,#5C88BB,#9EBDC2,Iona plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Iona plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
228,Mount St. Mary's,Mount St. Mary's,-4.76473793601558,-0.390275539728351,-5.15501347574393,-28.0816325486685,-77.4878858872414,265,179,68.10739101094,188,327,0.457142857142857,0.485714285714286,-0.0285714285714286,16,17,22,13,#D6E5F3,#FAFCFD,#E4EEF7,#7BAAC8,#70A6C7,Mount St. Mary's plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Mount St. Mary's plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
229,Southeastern Louisiana,Southeastern Louisiana,-2.90921872476526,-2.26849838058436,-5.17771710534961,-2.85919231342742,21.0734645141179,233,225,67.9010451920742,205,293,0.533333333333333,0.433333333333333,0.1,16,13,16,14,#E6EFF7,#E5EFF7,#E4EEF7,#EFF6DE,#F2D1A8,Southeastern Louisiana performs at a similar level against both good and bad teams.,Southeastern Louisiana performs at a similar level regardless of the pace of the game.
230,Campbell,Campbell,-4.25426599953554,-1.10483334842074,-5.35909934795628,-23.1196235516354,4.22762426393707,255,193,66.7870518559735,269,168,0.6,0.433333333333333,0.166666666666667,18,13,13,17,#DAE8F4,#F2F7FB,#E3EDF6,#8ABACE,#EFE2B8,Campbell plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Campbell performs at a similar level regardless of the pace of the game.
231,Richmond,Richmond,-3.06304300942107,-2.38654881624976,-5.44959182567083,-22.3865190182726,-6.59341098374208,234,228,64.8795298860608,343,178,0.3,0.533333333333333,-0.233333333333333,9,16,8,22,#E4EEF7,#E4EEF7,#E2EDF6,#8CBDCF,#E4E1BC,Richmond plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Richmond performs at a similar level regardless of the pace of the game.
232,Tulsa,Tulsa,-3.82753264013411,-1.72619582486565,-5.55372846499975,-46.9692885343697,18.9641185140231,247,209,67.5063656030021,221,295,0.483870967741935,0.451612903225806,0.0322580645161291,15,14,11,20,#DEEAF5,#EBF3F9,#E2EDF6,#3B6DB0,#F2D3AA,Tulsa plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Tulsa performs at a similar level regardless of the pace of the game.
233,Toledo,Toledo,3.72141508624099,-9.28372808493266,-5.56231299869168,6.84874255259331,70.1905848735048,93,349,69.5110858021601,100,307,0.21875,0.5625,-0.34375,7,18,17,15,#FFEEDA,#97BEE0,#E2EDF6,#FFE8CF,#FBA07B,Toledo performs at a similar level against both good and bad teams.,Toledo plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
234,La Salle,La Salle,-3.69230631466331,-1.89760433264472,-5.58991064730803,61.124158329246,-1.59384601864493,243,214,69.6759531627152,93,97,0.34375,0.53125,-0.1875,11,17,13,19,#DFEBF5,#E9F1F8,#E1EDF6,#CA395A,#ECE5BC,La Salle plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,La Salle performs at a similar level regardless of the pace of the game.
235,SIU Edwardsville,SIU Edwardsville,-6.03564355627602,0.408933188732325,-5.62671036754369,-15.8414058173768,-37.816636357962,292,163,67.3830104506623,230,150,0.451612903225806,0.516129032258065,-0.0645161290322581,14,16,19,12,#CBDEF0,#FFFCFA,#E1ECF6,#ABD1D5,#B0C7C1,SIU Edwardsville plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,SIU Edwardsville plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
236,Siena,Siena,-3.07857606680383,-2.57364175432083,-5.65221782112467,54.1373848307336,-3.8665834642093,235,237,67.617625355598,213,114,0.46875,0.53125,-0.0625,15,17,14,18,#E4EEF7,#E2EDF6,#E1ECF6,#DD4C65,#E8E3BC,Siena plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Siena performs at a similar level regardless of the pace of the game.
237,Hawaii,Hawaii,-3.88296163634485,-1.88809999353872,-5.77106162988357,-33.1887014152937,49.8522736012857,250,213,66.6702711624021,278,55,0.448275862068966,0.655172413793103,-0.206896551724138,13,19,13,16,#DDEAF5,#E9F1F8,#E0ECF6,#6C99C2,#F7B48E,Hawaii plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Hawaii plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
238,Georgia Southern,Georgia Southern,-3.56535031014126,-2.42224554446229,-5.98759585460355,-21.6121241558052,9.59527706835109,241,231,70.5564616048774,56,297,0.40625,0.59375,-0.1875,13,19,16,16,#E0ECF6,#E3EEF7,#DFEBF5,#8FBFD0,#F0DDB3,Georgia Southern plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Georgia Southern performs at a similar level regardless of the pace of the game.
239,Navy,Navy,-3.60343834282235,-2.41056612072334,-6.01400446354569,59.2581719566227,-20.1955681103154,242,230,67.9791388077409,197,257,0.303030303030303,0.424242424242424,-0.121212121212121,10,14,14,19,#E0EBF6,#E4EEF7,#DFEBF5,#CF3E5D,#CDD5BE,Navy plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Navy performs at a similar level regardless of the pace of the game.
240,Georgia State,Georgia State,0.285649391068401,-6.30842495541395,-6.02277556434555,-44.8634233669747,48.9647302133816,167,313,69.9401275947451,75,106,0.5,0.65625,-0.15625,16,21,13,19,#FFFDFC,#B8D3EA,#DFEBF5,#4474B3,#F7B58E,Georgia State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Georgia State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
241,Alabama State,Alabama State,-4.88455639474711,-1.13968631001287,-6.02424270475997,25.3306296153603,-12.0754529395575,267,197,68.7586578957164,143,273,0.514285714285714,0.514285714285714,0,18,18,19,16,#D5E5F2,#F2F7FB,#DFEBF5,#FFABA2,#DBDCBD,Alabama State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Alabama State performs at a similar level regardless of the pace of the game.
242,Central Michigan,Central Michigan,-3.36744492223563,-2.6663345377862,-6.03377946002183,14.2900602509182,-30.0621236114652,237,238,68.0146408401025,194,189,0.481481481481481,0.555555555555556,-0.0740740740740741,13,15,10,17,#E2EDF6,#E1ECF6,#DFEBF5,#FFCFBD,#BDCDC0,Central Michigan performs at a similar level against both good and bad teams.,Central Michigan plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
243,Monmouth,Monmouth,-2.24537867111503,-3.79615927568229,-6.04153794679732,18.5527639754828,-61.0692841309777,219,257,68.164463138873,181,11,0.242424242424242,0.575757575757576,-0.333333333333333,8,19,13,20,#EBF3F9,#D4E4F2,#DFEBF5,#FFC1B2,#8AB3C4,Monmouth plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Monmouth plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
244,Arkansas-Little Rock,Arkansas-Little Rock,-6.83399177543956,0.788583562545305,-6.04540821289425,-32.2039425426644,-43.1453932739636,309,155,67.985369839101,196,353,0.580645161290323,0.483870967741935,0.0967741935483871,18,15,17,14,#C4DAEE,#FFFAF5,#DFEBF5,#6F9DC3,#A7C2C2,Arkansas-Little Rock plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Arkansas-Little Rock plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
245,Missouri-Kansas City,Missouri-Kansas City,-5.663196383961,-0.386113597021678,-6.04930998098268,7.46152886383158,-38.4741885465297,283,178,65.4808000385794,327,108,0.517241379310345,0.482758620689655,0.0344827586206897,15,14,9,20,#CEE0F0,#FAFCFD,#DFEBF5,#FFE6CD,#AFC6C1,Missouri-Kansas City performs at a similar level against both good and bad teams.,Missouri-Kansas City plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
