rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,home_rank,runs_per_game,runs_conceded_per_game,runs_margin,runs_total,runs_conceded_total,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
184,Montana,Montana,2.14420315959382,-3.83639449838286,-1.69219133878905,-6.7200008261436,39.0315014397847,128,262,64.6625158848614,343,199,0.366666666666667,0.266666666666667,0.1,11,8,16,14,#FFF3E5,#D0E2F1,#F4F8FB,#DAEBDB,#F6BB94,Montana performs at a similar level against both good and bad teams.,Montana plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
185,Massachusetts,Massachusetts,-2.51751614474412,0.699357817932983,-1.81815832681114,-16.8953466682334,38.5716536546637,229,154,71.403195205024,34,134,0.548387096774194,0.387096774193548,0.161290322580645,17,12,15,16,#E3EDF6,#FFFAF5,#F3F7FB,#A3CDD4,#F6BB94,Massachusetts plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Massachusetts plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
186,Grambling,Grambling,-4.82084319550987,2.96356112817717,-1.85728206733271,-24.5080973451681,-6.42904897673645,277,99,67.1274240699487,251,136,0.5625,0.3125,0.25,18,10,22,9,#C9DEEF,#FFEDD6,#F3F7FB,#85B4CC,#E3E1BC,Grambling plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Grambling performs at a similar level regardless of the pace of the game.
187,Harvard,Harvard,-5.15533465691751,3.24559488678105,-1.90973977013646,-16.727830296981,-10.148415103764,283,93,67.2411972100413,242,360,0.384615384615385,0.307692307692308,0.0769230769230769,10,8,12,14,#C6DBEE,#FFEBD2,#F2F7FB,#A4CDD4,#DDDEBD,Harvard plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Harvard performs at a similar level regardless of the pace of the game.
188,Quinnipiac,Quinnipiac,-0.360062431237229,-1.63434822541924,-1.99441065665647,81.6434179363336,4.61238375062991,181,207,70.1325273150853,77,259,0.580645161290323,0.225806451612903,0.354838709677419,18,7,19,12,#FBFCFD,#EBF2F9,#F2F7FB,#93003A,#EFE1B7,Quinnipiac plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Quinnipiac performs at a similar level regardless of the pace of the game.
189,Norfolk State,Norfolk State,1.61107845967087,-3.71373096779597,-2.1026525081251,-61.2122294218016,62.4987068262756,137,259,66.3037677064092,295,170,0.566666666666667,0.566666666666667,0,17,17,18,11,#FFF6EB,#D2E3F2,#F1F6FB,#00429D,#FBA17B,Norfolk State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Norfolk State plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
190,Cleveland State,Cleveland State,-0.359212799618224,-1.83566110978985,-2.19487390940807,6.17516849785146,11.6051995496015,180,211,66.4555245732809,288,248,0.454545454545455,0.151515151515152,0.303030303030303,15,5,20,13,#FBFCFD,#E8F1F8,#F1F6FA,#FFE3CB,#F1DAB0,Cleveland State performs at a similar level against both good and bad teams.,Cleveland State performs at a similar level regardless of the pace of the game.
191,Detroit,Detroit,4.64362883405917,-6.87925123687367,-2.2356224028145,10.9377795332658,36.3693096000195,84,320,68.3556127959143,181,64,0.625,0.4375,0.1875,20,14,13,19,#FFE6C7,#ACCBE7,#F0F6FA,#FFCEBC,#F6BE96,Detroit performs at a similar level against both good and bad teams.,Detroit plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
192,Abilene Christian,Abilene Christian,-0.454815484449696,-1.92992309838904,-2.38473858283874,-14.6794643891472,-73.1411475711038,184,217,69.9498005727432,85,189,0.461538461538462,0.307692307692308,0.153846153846154,12,8,9,17,#F9FBFD,#E7F0F8,#EFF5FA,#AFD3D5,#70A6C6,Abilene Christian plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Abilene Christian plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
193,Saint Bonaventure,Saint Bonaventure,-4.19807522051068,1.70459876445637,-2.49347645605431,52.1237570399384,-3.3134158482945,266,130,66.8549709488699,266,25,0.21875,0.34375,-0.125,7,11,14,18,#D0E2F1,#FFF4E7,#EFF5FA,#B2204C,#E9E4BC,Saint Bonaventure plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Saint Bonaventure performs at a similar level regardless of the pace of the game.
194,Utah Tech,Utah Tech,-0.647923129322868,-1.86120306734741,-2.50912619667028,-8.99905171732132,7.75664398816618,189,212,69.7421774361614,96,161,0.366666666666667,0.366666666666667,0,11,11,11,19,#F7FAFC,#E8F1F8,#EFF5FA,#CEE4D9,#F0DEB4,Utah Tech performs at a similar level against both good and bad teams.,Utah Tech performs at a similar level regardless of the pace of the game.
195,Siena,Siena,-2.57488711433323,0.0561727846645998,-2.51871432966863,33.2107849840297,-20.3269712896605,231,164,67.5914845002046,222,209,0.53125,0.34375,0.1875,17,11,17,15,#E2EDF6,#FFFEFE,#EFF5FA,#E96B79,#CBD4BF,Siena plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Siena performs at a similar level regardless of the pace of the game.
196,Mercer,Mercer,-3.84527597372716,1.31940593256067,-2.52587004116649,-58.4358154809185,-31.4661166754097,256,135,65.6103776727745,321,234,0.354838709677419,0.483870967741935,-0.129032258064516,11,15,12,19,#D4E4F2,#FFF7ED,#EFF5FA,#06479F,#B8CBC0,Mercer plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Mercer plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
197,Air Force,Air Force,-1.24460590627077,-1.30300196561579,-2.54760787188655,-16.8966210651664,47.5550115672484,200,197,64.3671455690298,347,150,0.46875,0.40625,0.0625,15,13,14,18,#F1F6FB,#EFF5FA,#EEF5FA,#A3CDD4,#F8B18B,Air Force plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Air Force plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
198,Minnesota,Minnesota,-1.40342575540268,-1.146681390648,-2.55010714605068,1.14768332362998,26.397484769259,205,195,66.9700555321942,258,341,0.3125,0.5625,-0.25,10,18,8,22,#EFF5FA,#F1F6FB,#EEF5FA,#FFF9DC,#F4C9A0,Minnesota performs at a similar level against both good and bad teams.,Minnesota plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
199,La Salle,La Salle,-1.56533618199893,-1.00808791448334,-2.57342409648228,4.25235725107021,27.4754442642139,207,189,69.1301176374127,135,349,0.114285714285714,0.428571428571429,-0.314285714285714,4,15,15,19,#EDF4FA,#F2F7FB,#EEF4FA,#FFECD2,#F4C89F,La Salle performs at a similar level against both good and bad teams.,La Salle plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
200,East Carolina,East Carolina,-3.49565759111957,0.820993922040333,-2.67466366907924,41.9444083008101,-22.0527259497663,250,152,68.7005588947068,158,62,0.617647058823529,0.441176470588235,0.176470588235294,21,15,16,17,#D8E7F3,#FFFAF3,#EEF4FA,#D74661,#C8D3BF,East Carolina plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,East Carolina performs at a similar level regardless of the pace of the game.
201,Brown,Brown,-5.1337841751099,2.43630611324973,-2.69747806186017,-3.52048576908368,-32.0859092981356,282,112,70.2560255240205,69,294,0.714285714285714,0.285714285714286,0.428571428571429,20,8,14,13,#C6DBEE,#FFF0DD,#EDF4FA,#ECF4DD,#B7CAC0,Brown performs at a similar level against both good and bad teams.,Brown plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
202,Florida Gulf Coast,Florida Gulf Coast,-0.520998293023942,-2.21392941087031,-2.73492770389425,27.062732169344,-14.9450122021043,186,229,67.5143118286978,226,179,0.419354838709677,0.612903225806452,-0.193548387096774,13,19,16,15,#F9FBFD,#E4EEF7,#EDF4FA,#F3878A,#D5D9BE,Florida Gulf Coast plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Florida Gulf Coast performs at a similar level regardless of the pace of the game.
203,Northern Iowa,Northern Iowa,-1.67894522379837,-1.07945961483423,-2.7584048386326,33.6832669569193,-14.2641878491662,208,192,68.6268899660162,166,269,0.709677419354839,0.354838709677419,0.354838709677419,22,11,13,18,#ECF3F9,#F2F6FB,#EDF4F9,#E86978,#D6DABE,Northern Iowa plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Northern Iowa performs at a similar level regardless of the pace of the game.
204,Howard,Howard,-0.750516713551357,-2.05499693842235,-2.80551365197371,-50.3147105078639,9.76090432825078,190,221,69.9939506036707,82,13,0.545454545454545,0.303030303030303,0.242424242424242,18,10,19,13,#F6F9FC,#E6EFF7,#EDF4F9,#2960AA,#F0DCB1,Howard plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Howard performs at a similar level regardless of the pace of the game.
205,Georgetown,Georgetown,-0.176464820609314,-2.64679221839619,-2.8232570390055,-11.5479302978242,20.1231694592253,177,240,69.7513201534428,94,342,0.46875,0.59375,-0.125,15,19,7,25,#FDFDFE,#DFEBF5,#EDF3F9,#C0DCD7,#F2D0A7,Georgetown performs at a similar level against both good and bad teams.,Georgetown performs at a similar level regardless of the pace of the game.
206,New Mexico State,New Mexico State,-0.463530218445379,-2.37519586987785,-2.83872608832322,25.9374760865502,28.3687045384755,185,234,69.8921022724407,87,224,0.428571428571429,0.476190476190476,-0.0476190476190476,9,10,6,15,#F9FBFD,#E2EDF6,#EDF3F9,#F58B8D,#F4C79E,New Mexico State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,New Mexico State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
207,Georgia Southern,Georgia Southern,-4.38806444948416,1.46866488508212,-2.91939956440204,33.8670480909323,24.3796716419038,269,133,67.7652556770346,204,159,0.3,0.5,-0.2,9,15,14,16,#CEE1F1,#FFF6EB,#ECF3F9,#E86977,#F3CBA3,Georgia Southern plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Georgia Southern performs at a similar level regardless of the pace of the game.
208,Stetson,Stetson,4.13518512545799,-7.0780938778781,-2.94290875242011,-51.9034681133489,-77.5139788092822,95,325,65.8916456811834,312,191,0.448275862068966,0.310344827586207,0.137931034482759,13,9,15,14,#FFE9CD,#AACAE6,#ECF3F9,#225BA8,#70A6C7,Stetson plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Stetson plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
209,Texas State,Texas State,-1.1668388340127,-1.90704758967455,-3.07388642368725,18.4016101315676,-38.8784983267259,197,214,65.082289910048,332,340,0.25,0.46875,-0.21875,8,15,14,18,#F2F7FB,#E8F0F8,#EBF2F9,#FFADA3,#ABC4C1,Texas State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Texas State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
210,Campbell,Campbell,0.615083974030976,-4.07675952882861,-3.46167555479763,18.7473988384155,42.2233447948825,156,271,65.2129168781983,329,282,0.4375,0.375,0.0625,14,12,14,18,#FFFBF7,#CEE0F0,#E9F1F8,#FFABA2,#F7B790,Campbell plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Campbell plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
211,Buffalo,Buffalo,-1.7408547403936,-1.75524518045717,-3.49609992085077,-36.4068877509964,-41.1068921656311,210,210,72.9417516937633,7,103,0.7,0.333333333333333,0.366666666666667,21,10,13,17,#EBF3F9,#E9F1F8,#E8F1F8,#618DBD,#A7C2C2,Buffalo plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Buffalo plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
212,Pacific,Pacific,0.614191497400557,-4.11235611097294,-3.49816461357239,-11.3024408283847,60.7835412318027,157,273,70.7326642192171,48,329,0.193548387096774,0.580645161290323,-0.387096774193548,6,18,14,17,#FFFBF7,#CDE0F0,#E8F1F8,#C2DDD8,#FAA37D,Pacific performs at a similar level against both good and bad teams.,Pacific plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
213,Pepperdine,Pepperdine,-0.55697312194482,-3.13661187305605,-3.69358499500087,-8.38279356018338,49.0101555337225,187,247,72.8846359208422,8,83,0.392857142857143,0.357142857142857,0.0357142857142857,11,10,7,22,#F8FBFD,#D9E7F4,#E7F0F8,#D1E6DA,#F8B089,Pepperdine performs at a similar level against both good and bad teams.,Pepperdine plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
214,George Washington,George Washington,2.38655795332502,-6.13649446368488,-3.74993651035986,25.0669320438061,-44.740570370346,125,309,69.6445138412687,103,290,0.4,0.633333333333333,-0.233333333333333,12,19,15,16,#FFF2E2,#B5D1E9,#E7F0F8,#F68F90,#A1BFC2,George Washington plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,George Washington plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
215,Northwestern State,Northwestern State,0.282958681046642,-4.05640437942457,-3.77344569837793,24.3909472630451,-57.2399188058265,163,270,67.7098086138802,210,180,0.34375,0.28125,0.0625,11,9,21,11,#FFFDFB,#CEE0F0,#E7F0F8,#F89292,#8BB4C4,Northwestern State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Northwestern State plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
216,Loyola Chicago,Loyola Chicago,-1.85157816224301,-1.9316918848034,-3.78327004704642,5.59536542222997,-56.6991785994918,212,218,67.4765766746174,229,247,0.354838709677419,0.483870967741935,-0.129032258064516,11,15,10,21,#EAF2F9,#E7F0F8,#E7F0F8,#FFE6CD,#8CB4C4,Loyola Chicago performs at a similar level against both good and bad teams.,Loyola Chicago plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
217,Delaware,Delaware,-1.8713054869393,-2.03124465402828,-3.90255014096758,-26.5795792969848,-34.9743231805921,213,220,68.4079566848692,174,171,0.3125,0.53125,-0.21875,10,17,16,16,#EAF2F9,#E6EFF7,#E6EFF7,#7EAEC9,#B2C8C1,Delaware plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Delaware plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
218,South Carolina,South Carolina,-1.74482418817564,-2.19183835794803,-3.93666254612367,-5.35382509933443,-18.827403879699,211,228,65.4908798046375,323,337,0.3125,0.71875,-0.40625,10,23,11,21,#EBF3F9,#E4EEF7,#E6EFF7,#E2EFDC,#CED6BE,South Carolina performs at a similar level against both good and bad teams.,South Carolina performs at a similar level regardless of the pace of the game.
219,Wofford,Wofford,3.57434360897735,-7.62242321127498,-4.04807960229763,46.200444003756,7.73248431684043,102,335,65.9369430723614,310,36,0.466666666666667,0.366666666666667,0.1,14,11,14,16,#FFECD4,#A3C6E4,#E5EFF7,#C83658,#F0DEB4,Wofford plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Wofford performs at a similar level regardless of the pace of the game.
220,Weber State,Weber State,-5.16680563950925,1.10642776128085,-4.0603778782284,12.5616614063498,-23.4333190528413,284,142,66.290613649996,296,215,0.387096774193548,0.612903225806452,-0.225806451612903,12,19,16,15,#C6DBEE,#FFF8EF,#E5EFF7,#FFC7B7,#C6D2BF,Weber State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Weber State performs at a similar level regardless of the pace of the game.
221,Murray State,Murray State,0.0442506466972311,-4.10953558785218,-4.06528494115495,-32.0816035315498,99.009900990099,169,272,67.7011586770957,212,24,0.354838709677419,0.612903225806452,-0.258064516129032,11,19,16,15,#FFFEFE,#CDE0F0,#E5EFF7,#6E9BC2,#FE926E,Murray State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Murray State plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
222,Tarleton State,Tarleton State,-4.55506249284997,0.480626661139147,-4.07443583171082,44.6001257391756,42.8217675032133,274,160,67.7467115534138,206,9,0.533333333333333,0.233333333333333,0.3,16,7,13,17,#CCDFF0,#FFFCF8,#E5EFF7,#CD3C5C,#F7B790,Tarleton State plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Tarleton State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
223,Rice,Rice,1.47159013065465,-5.5681122359611,-4.09652210530645,13.7976919718084,23.6581303737196,138,297,70.7884679263306,45,325,0.545454545454545,0.666666666666667,-0.121212121212121,18,22,16,16,#FFF7ED,#BCD5EB,#E5EEF7,#FFC1B3,#F3CCA3,Rice plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Rice performs at a similar level regardless of the pace of the game.
224,Queens,Queens,0.322682157926439,-4.50664045914046,-4.18395830121402,25.2959345801787,-9.97461571427326,161,281,70.7692348421009,46,308,0.3,0.533333333333333,-0.233333333333333,9,16,15,15,#FFFDFB,#C8DDEF,#E4EEF7,#F68E8F,#DDDEBD,Queens plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Queens performs at a similar level regardless of the pace of the game.
225,Western Carolina,Western Carolina,-2.14360155430744,-2.15608495015858,-4.29968650446602,-4.65651741711914,-26.4493554325279,217,227,68.6545463785195,161,173,0.193548387096774,0.516129032258065,-0.32258064516129,6,16,15,16,#E7F0F8,#E5EFF7,#E3EEF7,#E5F1DC,#C1CFBF,Western Carolina performs at a similar level against both good and bad teams.,Western Carolina plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
226,St. Thomas (MN),St. Thomas (MN),0.1175293271057,-4.4208581815668,-4.3033288544611,5.05754835632077,-37.6472024427019,167,278,67.6717222145342,216,18,0.419354838709677,0.451612903225806,-0.032258064516129,13,14,16,14,#FFFEFD,#C9DEEF,#E3EEF7,#FFE8CF,#ADC5C1,St. Thomas (MN) performs at a similar level against both good and bad teams.,St. Thomas (MN) plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
227,Winthrop,Winthrop,2.90764330667061,-7.21562379938356,-4.30798049271295,-15.3571022186418,-12.1825623779732,115,329,68.0613393528343,193,299,0.3,0.566666666666667,-0.266666666666667,9,17,13,17,#FFEFDC,#A8C9E5,#E3EEF7,#ACD1D5,#D9DCBD,Winthrop plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Winthrop performs at a similar level regardless of the pace of the game.
228,Jacksonville,Jacksonville,-3.80675090915245,-0.505538057429238,-4.31228896658169,8.75508431911769,10.5794080679921,255,180,62.7858610954158,359,285,0.461538461538462,0.423076923076923,0.0384615384615385,12,11,10,16,#D5E5F2,#F8FBFD,#E3EEF7,#FFD8C3,#F1DBB1,Jacksonville performs at a similar level against both good and bad teams.,Jacksonville performs at a similar level regardless of the pace of the game.
229,East Tennessee State,East Tennessee State,-2.45314693660581,-2.13141716499933,-4.58456410160514,-2.11293977820582,3.60473688947527,226,226,67.0946636849873,255,334,0.5,0.466666666666667,0.0333333333333333,15,14,10,20,#E3EEF7,#E5EFF7,#E2EDF6,#F3F8DE,#EFE2B8,East Tennessee State performs at a similar level against both good and bad teams.,East Tennessee State performs at a similar level regardless of the pace of the game.
230,North Florida,North Florida,2.7877232037382,-7.3814511382125,-4.59372793447429,-16.8686539409574,-9.33703098088169,118,331,69.1438653790238,133,8,0.344827586206897,0.586206896551724,-0.241379310344828,10,17,12,17,#FFF0DD,#A6C8E5,#E1EDF6,#A3CDD4,#DEDEBD,North Florida plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,North Florida performs at a similar level regardless of the pace of the game.
231,Fort Wayne,Fort Wayne,-2.52507271212753,-2.07884758030757,-4.6039202924351,-8.65428857458449,87.0263254824737,230,223,69.6777120587348,101,346,0.366666666666667,0.466666666666667,-0.1,11,14,15,15,#E3EDF6,#E6EFF7,#E1EDF6,#D0E5D9,#FE926E,Fort Wayne performs at a similar level against both good and bad teams.,Fort Wayne plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
232,North Dakota State,North Dakota State,-2.18471100251599,-2.75445452316345,-4.93916552567944,-39.3141359794469,-3.73984171806745,218,243,69.1315395008553,134,296,0.387096774193548,0.709677419354839,-0.32258064516129,12,22,14,17,#E6F0F8,#DDEAF5,#DFEBF5,#5883B9,#E8E3BC,North Dakota State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,North Dakota State performs at a similar level regardless of the pace of the game.
233,Jacksonville State,Jacksonville State,-2.29446564234155,-2.68427727091735,-4.9787429132589,-70.789680321137,46.7184720542721,220,241,66.771002431451,272,217,0.357142857142857,0.607142857142857,-0.25,10,17,10,18,#E5EFF7,#DEEBF5,#DFEBF5,#00429D,#F8B28C,Jacksonville State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Jacksonville State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
234,Florida International,Florida International,-2.65084229875597,-2.35964915774122,-5.01049145649719,59.2151871758547,-43.0724221621466,236,233,71.0863226395323,40,187,0.67741935483871,0.580645161290323,0.096774193548387,21,18,12,18,#E1ECF6,#E2EDF6,#DFEBF5,#98053D,#A4C0C2,Florida International plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Florida International plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
235,UMBC,UMBC,0.0434650807380064,-5.10972753989587,-5.06626245915786,2.94028442145706,-1.88675755603298,170,290,68.6481093310025,163,141,0.67741935483871,0.548387096774194,0.129032258064516,21,17,17,14,#FFFEFE,#C1D9ED,#DFEBF5,#FFF1D6,#EBE5BC,UMBC performs at a similar level against both good and bad teams.,UMBC performs at a similar level regardless of the pace of the game.
236,Northern Colorado,Northern Colorado,1.37580542086169,-6.45798230501137,-5.08217688414969,-33.0152952496357,-2.76855701779136,139,314,70.3500292982609,65,55,0.419354838709677,0.548387096774194,-0.129032258064516,13,17,12,19,#FFF7EE,#B1CFE8,#DEEBF5,#6B98C1,#EAE4BC,Northern Colorado plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Northern Colorado performs at a similar level regardless of the pace of the game.
237,San Diego,San Diego,2.52973292679486,-7.70228702899892,-5.17255410220406,10.5067299870795,-4.53461011848507,122,336,69.7055294221948,100,319,0.482758620689655,0.724137931034483,-0.241379310344828,14,21,9,20,#FFF1E0,#A2C5E4,#DEEAF5,#FFD0BD,#E7E2BC,San Diego performs at a similar level against both good and bad teams.,San Diego performs at a similar level regardless of the pace of the game.
238,SIU Edwardsville,SIU Edwardsville,-4.43826988237674,-0.818353868377646,-5.25662375075438,35.0036933491796,-55.3879486916508,272,186,70.4819747477145,55,310,0.483870967741935,0.580645161290323,-0.0967741935483871,15,18,16,14,#CEE0F0,#F5F8FC,#DDEAF5,#E66474,#8FB5C4,SIU Edwardsville plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,SIU Edwardsville plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
239,Morehead State,Morehead State,-4.05144673873202,-1.21697650713242,-5.26842324586443,3.63027821401108,-48.115364591596,262,196,64.7673449017191,341,152,0.366666666666667,0.533333333333333,-0.166666666666667,11,16,18,12,#D2E3F2,#F0F5FA,#DDEAF5,#FFEED4,#9BBCC3,Morehead State performs at a similar level against both good and bad teams.,Morehead State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
240,Army,Army,-1.43597052255944,-3.91701290899853,-5.35298343155797,-0.267256487619072,-28.300850940582,206,267,68.9229996568052,148,322,0.451612903225806,0.354838709677419,0.0967741935483871,14,11,15,16,#EFF5FA,#D0E1F1,#DDEAF5,#FDFEDF,#BECDC0,Army performs at a similar level against both good and bad teams.,Army plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
241,Milwaukee,Milwaukee,-3.28593841250967,-2.09954891706708,-5.38548732957675,52.4907101288564,6.42226927845966,247,224,72.4450916531183,14,22,0.483870967741935,0.580645161290323,-0.0967741935483871,15,18,19,12,#DAE8F4,#E5EFF7,#DCE9F5,#B11E4B,#F0DFB5,Milwaukee plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Milwaukee performs at a similar level regardless of the pace of the game.
242,Northern Arizona,Northern Arizona,0.682863369749249,-6.20375692074651,-5.52089355099726,19.6583240399752,-53.1884400627178,154,311,68.3752825515367,180,252,0.0909090909090909,0.575757575757576,-0.484848484848485,3,19,10,23,#FFFBF6,#B4D0E9,#DCE9F4,#FFA79F,#92B7C3,Northern Arizona plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Northern Arizona plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
243,Fairfield,Fairfield,-5.30997838288913,-0.309093964905717,-5.61907234779484,45.6541979703605,27.7754641461169,287,174,66.6039385770547,279,262,0.3,0.4,-0.1,9,12,12,18,#C4DAEE,#FBFCFD,#DBE9F4,#CA385A,#F4C79F,Fairfield plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Fairfield plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
244,Boston University,Boston University,-4.43925414819296,-1.33479009560628,-5.77404424379924,-4.28428707573211,-10.7648928590725,273,199,66.537500683035,282,260,0.580645161290323,0.580645161290323,0,18,18,14,17,#CEE0F0,#EEF5FA,#DAE8F4,#E7F2DD,#DCDDBD,Boston University performs at a similar level against both good and bad teams.,Boston University performs at a similar level regardless of the pace of the game.
245,Southeast Missouri State,Southeast Missouri State,-1.98454209822122,-3.86506947824451,-5.84961157646573,2.71827501899011,-39.3052865016329,214,263,72.407535432436,16,205,0.352941176470588,0.705882352941177,-0.352941176470588,12,24,17,17,#E9F1F8,#D0E2F1,#DAE8F4,#FFF2D7,#AAC4C1,Southeast Missouri State performs at a similar level against both good and bad teams.,Southeast Missouri State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
