rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,home_rank,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
147,Boston College,Boston College,2.08059854131689,-1.09329685133853,0.987301689978356,-21.6618039574853,-10.7782824447261,121,198,72.3037445918977,50,265,4,16,#FFF5E8,#F2F7FB,#FFFBF7,#9DC9D3,#D7DBBE,Boston College plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Boston College performs at a similar level regardless of the pace of the game.
148,North Dakota State,North Dakota State,1.12995111502499,-0.152234976920309,0.977716138104677,11.9238825553832,-24.1146154070692,137,172,66.4163998667377,319,200,15,12,#FFF9F2,#FDFDFE,#FFFBF7,#FFD0BD,#BACCC0,North Dakota State performs at a similar level against both good and bad teams.,North Dakota State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
149,Kansas State,Kansas State,-3.27362548175416,4.1426994206992,0.869073938945045,-35.5671061777166,-19.4392934240649,237,79,67.524581466931,285,266,9,19,#E0ECF6,#FFE4C2,#FFFCF8,#75A3C5,#C4D1BF,Kansas State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Kansas State performs at a similar level regardless of the pace of the game.
150,Wake Forest,Wake Forest,1.00167189047528,-0.160033068723072,0.841638821752209,-56.2012485958962,76.144172493153,142,173,68.2651365682341,245,188,5,16,#FFFAF4,#FDFDFE,#FFFCF8,#386BAF,#FD9772,Wake Forest plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Wake Forest plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
151,Morehead State,Morehead State,-2.11484886614239,2.85297073015709,0.738121864014702,-36.0785425043382,37.7568335871684,215,100,67.1409221000666,297,215,21,8,#EBF2F9,#FFECD5,#FFFCF9,#74A2C5,#F5BF97,Morehead State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Morehead State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
152,Ball State,Ball State,0.364583989440151,0.288216875801119,0.65280086524127,-19.0582287260007,9.0219754836107,153,157,72.2110792637187,53,63,10,13,#FFFDFB,#FFFDFA,#FFFCF9,#A9D0D4,#F0DDB3,Ball State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Ball State performs at a similar level regardless of the pace of the game.
153,Florida Atlantic,Florida Atlantic,-0.25819780056712,0.906547653211039,0.648349852643918,-9.83410668838209,65.4999635356097,170,146,69.6741915513069,172,24,9,10,#FCFDFE,#FFF9F1,#FFFCF9,#D2E6DA,#FBA27C,Florida Atlantic performs at a similar level against both good and bad teams.,Florida Atlantic plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
154,Siena,Siena,0.654702707581759,-0.0242067290703649,0.630495978511394,13.0493867003476,-12.5137375595501,147,166,67.0895351993024,299,269,12,5,#FFFBF7,#FEFEFE,#FFFCFA,#FFCBBA,#D3D9BE,Siena performs at a similar level against both good and bad teams.,Siena performs at a similar level regardless of the pace of the game.
155,Washington,Washington,0.542627200668706,0.0731160998290954,0.615743300497801,16.2577525553946,-38.9935024526183,151,162,71.9509220813313,62,130,5,21,#FFFCF9,#FFFEFD,#FFFCFA,#FFBFB1,#9ABBC3,Washington plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Washington plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
156,Drexel,Drexel,2.99053131604635,-2.62328178574579,0.367249530300562,-29.8568186047292,1.99582483651054,109,238,66.2628566860341,323,248,12,8,#FFF0DE,#E0ECF6,#FFFDFC,#84B3CB,#EFE4BA,Drexel plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Drexel performs at a similar level regardless of the pace of the game.
157,Coastal Carolina,Coastal Carolina,-1.17887882179147,1.41436044878001,0.235481626988539,-13.0360100864175,49.0202558611262,191,130,71.9319352126686,65,145,14,8,#F4F8FB,#FFF5EA,#FFFEFD,#C4DED8,#F8B38C,Coastal Carolina performs at a similar level against both good and bad teams.,Coastal Carolina plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
158,Jacksonville State,Jacksonville State,1.22937867419923,-1.12350841871155,0.105870255487673,21.136213801201,-20.3625622689073,133,201,67.7842929364872,274,227,16,9,#FFF9F1,#F1F6FB,#FFFEFE,#FFACA3,#C2D0BF,Jacksonville State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Jacksonville State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
159,Northeastern,Northeastern,-2.94851399453583,3.01555108166823,0.0670370871323973,-5.15528465227436,-3.20857852840464,230,98,68.8426667107075,217,61,10,9,#E3EEF7,#FFEBD3,#FFFEFE,#E7F2DC,#E8E3BC,Northeastern performs at a similar level against both good and bad teams.,Northeastern performs at a similar level regardless of the pace of the game.
160,UNLV,UNLV,1.16239827773121,-1.11880088374332,0.0435973939878866,-10.4073640942553,-0.123304433780128,135,200,67.5324758013393,283,95,10,15,#FFF9F2,#F1F6FB,#FFFEFE,#D0E5D9,#EEE6BC,UNLV performs at a similar level against both good and bad teams.,UNLV performs at a similar level regardless of the pace of the game.
161,Chattanooga,Chattanooga,0.165734685483138,-0.307201122896258,-0.14146643741312,28.2382468743201,-8.37224264867201,160,178,68.5526221549743,233,336,16,8,#FFFEFD,#FBFCFD,#FEFEFE,#F79091,#DCDDBD,Chattanooga plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Chattanooga performs at a similar level regardless of the pace of the game.
162,South Dakota,South Dakota,4.51519102005307,-4.68329991949602,-0.168108899442948,-25.6055083874426,43.6353477236275,87,275,69.9367590223857,152,77,13,11,#FFE9CE,#C8DDEF,#FEFEFE,#8EBFD0,#F7B991,South Dakota plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,South Dakota plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
163,South Florida,South Florida,-1.27504424180592,0.980362297858509,-0.294681943947408,-38.7828174142278,34.3774068285956,194,143,68.9636312860528,209,236,8,13,#F3F7FB,#FFF8F0,#FDFEFE,#6D9AC2,#F5C29A,South Florida plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,South Florida plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
164,Eastern Kentucky,Eastern Kentucky,-0.540412238786091,0.160883170903074,-0.379529067883017,-1.38065227093478,9.57123823927329,178,159,75.7861569069829,2,244,20,7,#FAFBFD,#FFFDFC,#FDFDFE,#F8FBDF,#F0DCB2,Eastern Kentucky performs at a similar level against both good and bad teams.,Eastern Kentucky performs at a similar level regardless of the pace of the game.
165,James Madison,James Madison,0.818648945090618,-1.37638218658935,-0.557733241498734,28.1832587337212,1.33930935210537,145,207,72.7588605129664,33,226,10,7,#FFFBF6,#EEF5FA,#FCFDFE,#F79191,#EFE5BA,James Madison plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,James Madison performs at a similar level regardless of the pace of the game.
166,Gardner-Webb,Gardner-Webb,1.39188144544727,-1.96192934786832,-0.570047902421048,42.5312177027483,-54.5499143579795,131,220,68.4346604951851,238,156,11,15,#FFF8EF,#E8F0F8,#FCFDFE,#E2596D,#78AAC6,Gardner-Webb plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Gardner-Webb plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
167,Cal State Bakersfield,Cal State Bakersfield,-0.394907483432103,-0.192421987659515,-0.587329471091618,15.1521479887313,-7.9548854845843,174,176,65.8252847381397,331,258,13,11,#FBFCFD,#FCFDFE,#FBFDFE,#FFC3B4,#DDDEBD,Cal State Bakersfield plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Cal State Bakersfield performs at a similar level regardless of the pace of the game.
168,Navy,Navy,0.275095200706699,-0.91557237943996,-0.640477178733261,5.96016844026452,17.7646121905564,155,192,67.960593028812,261,261,15,3,#FFFDFC,#F4F8FB,#FBFCFE,#FFE7CE,#F2D4AA,Navy performs at a similar level against both good and bad teams.,Navy performs at a similar level regardless of the pace of the game.
169,Santa Clara,Santa Clara,-2.03944833875758,1.23808571910401,-0.801362619653563,48.076470782535,5.80424716750026,213,136,71.8101577074054,70,223,11,8,#ECF3F9,#FFF7ED,#FAFCFD,#D64561,#F0E0B6,Santa Clara plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Santa Clara performs at a similar level regardless of the pace of the game.
170,Northern Iowa,Northern Iowa,0.261046007543244,-1.17944010133262,-0.918394093789379,-29.5873163012333,36.7611910517552,156,204,70.2916328220876,136,170,8,15,#FFFDFC,#F1F6FB,#FAFCFD,#84B4CC,#F5C098,Northern Iowa plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Northern Iowa plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
171,Hofstra,Hofstra,3.32418098397616,-4.29373353253759,-0.96955254856143,31.5147943419545,2.09755974776767,106,269,69.9304645067117,154,231,13,10,#FFEFDA,#CDE0F0,#FAFBFD,#F28488,#EFE4B9,Hofstra plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Hofstra performs at a similar level regardless of the pace of the game.
172,Bradley,Bradley,0.146346836355048,-1.16643695727643,-1.02009012092138,32.850821204461,30.7005726684105,161,203,67.4806624744936,289,120,10,16,#FFFEFD,#F1F6FB,#F9FBFD,#F07E85,#F4C69E,Bradley plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Bradley plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
173,Bryant,Bryant,0.191205004149371,-1.26382534100329,-1.07262033685392,31.1254561886882,-51.9961776197998,159,205,74.6887622821162,5,163,13,6,#FFFEFC,#F0F5FA,#F9FBFD,#F38589,#7EADC5,Bryant plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Bryant plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
174,Tulane,Tulane,-3.03957544864406,1.96012381826293,-1.07945163038113,-10.8049517166488,-11.0322096619042,232,118,68.7013709244266,227,298,10,13,#E3EDF6,#FFF2E2,#F9FBFD,#CEE4D9,#D7DABE,Tulane performs at a similar level against both good and bad teams.,Tulane performs at a similar level regardless of the pace of the game.
175,UMBC,UMBC,-2.15543397662746,0.927886463945813,-1.22754751268164,30.0264233278844,-4.97310505369354,216,145,69.6533566716998,175,328,14,6,#EBF2F9,#FFF9F1,#F8FBFD,#F4898C,#E4E1BC,UMBC plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,UMBC performs at a similar level regardless of the pace of the game.
176,Hartford,Hartford,-4.33191130526006,2.99035673320496,-1.3415545720551,-3.31357378700529,-9.54890960884865,255,99,68.7615762478953,224,118,15,9,#D7E6F3,#FFEBD3,#F8FAFD,#F0F6DE,#DADCBD,Hartford performs at a similar level against both good and bad teams.,Hartford performs at a similar level regardless of the pace of the game.
177,Bellarmine,Bellarmine,4.03449734996599,-5.39384318601576,-1.35934583604977,-46.0105276902528,7.90488461704464,98,290,66.7002113940365,311,339,12,8,#FFEBD3,#C0D8EC,#F8FAFC,#5B86BB,#F0DEB4,Bellarmine plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Bellarmine performs at a similar level regardless of the pace of the game.
178,Austin Peay,Austin Peay,2.94070171535449,-4.30081801858025,-1.36011630322576,14.0776045752471,12.9445688388853,110,270,68.3912096319498,241,144,12,13,#FFF0DF,#CCE0F0,#F8FAFC,#FFC7B7,#F1D9AF,Austin Peay plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Austin Peay performs at a similar level regardless of the pace of the game.
179,Sam Houston State,Sam Houston State,-1.20250809266914,-0.172100455873227,-1.37460854854237,-63.8224583069158,20.431747659866,192,174,72.4023542598814,44,30,15,9,#F3F8FB,#FCFDFE,#F7FAFC,#1D57A6,#F2D1A8,Sam Houston State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Sam Houston State performs at a similar level regardless of the pace of the game.
180,VMI,VMI,2.40158330907183,-3.78515038474947,-1.38356707567764,19.6140483415807,10.8878382755785,117,259,71.5564696517217,78,4,10,12,#FFF3E4,#D2E3F2,#F7FAFC,#FFB2A7,#F1DBB1,VMI plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,VMI performs at a similar level regardless of the pace of the game.
181,Wyoming,Wyoming,3.66778831877372,-5.10450579326997,-1.43671747449625,-37.9396665094041,27.8929971761197,103,284,70.7753906820563,108,107,14,11,#FFEDD7,#C3DAED,#F7FAFC,#6F9DC3,#F4C9A1,Wyoming plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Wyoming plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
182,Louisiana-Lafayette,Louisiana-Lafayette,-0.147224918126319,-1.37831086965472,-1.52553578778104,12.650535289718,-5.70543195614787,165,208,71.9471558417204,63,289,15,9,#FDFEFE,#EEF5FA,#F7FAFC,#FFCDBB,#E2E0BD,Louisiana-Lafayette performs at a similar level against both good and bad teams.,Louisiana-Lafayette performs at a similar level regardless of the pace of the game.
183,East Carolina,East Carolina,-3.72864190257078,2.09005406430621,-1.63858783826457,33.3691489241669,-20.3013686293907,245,116,69.9160281842268,156,255,7,11,#DCE9F5,#FFF1E0,#F6F9FC,#EF7C84,#C2D0BF,East Carolina plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,East Carolina plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
184,Iowa State,Iowa State,-0.910224352562299,-1.10609629945128,-2.01632065201358,28.4752403521951,-3.4391187548338,185,199,70.8855124503879,105,196,2,22,#F6F9FC,#F2F7FB,#F4F8FC,#F68F90,#E7E3BC,Iowa State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Iowa State performs at a similar level regardless of the pace of the game.
185,Detroit,Detroit,4.61986709924174,-6.69506810489739,-2.07520100565565,-22.4693353330632,-35.9166755697583,85,303,68.7819947886814,222,186,12,10,#FFE8CC,#B1CEE8,#F4F8FB,#99C7D2,#A1BFC2,Detroit plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Detroit plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
186,Elon,Elon,-3.01767812068285,0.725036035771929,-2.29264208491092,-13.2217933185857,-52.6558434027009,231,150,67.8336514257589,271,68,9,9,#E3EDF6,#FFFAF4,#F3F7FB,#C3DED8,#7CACC5,Elon performs at a similar level against both good and bad teams.,Elon plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
187,Miami (OH),Miami (OH),0.894380761025554,-3.19099803241448,-2.29661727138892,-76.1801450629605,55.9918732796161,143,247,67.6051074205524,279,302,11,11,#FFFAF5,#D9E8F4,#F3F7FB,#00429D,#F9AC86,Miami (OH) plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Miami (OH) plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
188,Fresno State,Fresno State,-1.97059612794663,-0.575446754103478,-2.54604288205011,-12.8087133827238,-16.3242867819994,210,185,66.8747687599813,305,137,10,12,#ECF3F9,#F8FAFD,#F1F6FB,#C5DFD8,#CBD4BF,Fresno State performs at a similar level against both good and bad teams.,Fresno State performs at a similar level regardless of the pace of the game.
189,Appalachian State,Appalachian State,-2.58405005506157,0.0143327243113006,-2.56971733075027,12.1012565058807,49.3889401699238,226,165,67.1176322698174,298,28,13,12,#E7F0F8,#FFFEFE,#F1F6FB,#FFCFBD,#F8B38C,Appalachian State performs at a similar level against both good and bad teams.,Appalachian State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
190,South Alabama,South Alabama,0.641074607308769,-3.47465676631063,-2.83358215900187,24.0557445290556,-0.51811192499205,149,254,68.4122608155904,239,277,13,11,#FFFBF8,#D6E5F3,#F0F5FA,#FDA09B,#EDE6BC,South Alabama plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,South Alabama performs at a similar level regardless of the pace of the game.
191,Saint Peter's,Saint Peter's,-8.90998456156716,5.90974372623268,-3.00024083533449,24.9184628111488,0.64703518349706,323,54,68.5694753878262,231,146,13,11,#ADCCE7,#FFD9A9,#EFF5FA,#FC9D99,#EFE6BB,Saint Peter's plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Saint Peter's performs at a similar level regardless of the pace of the game.
192,Nicholls State,Nicholls State,-2.25068627420637,-0.749903329989349,-3.00058960419572,-32.8602629888241,37.0764945374157,218,190,73.2424307128771,25,128,17,7,#EAF2F9,#F6F9FC,#EFF5FA,#7CABC8,#F5C098,Nicholls State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Nicholls State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
193,Loyola Maryland,Loyola Maryland,-2.43035302965752,-0.571678222940265,-3.00203125259778,3.97606043863865,-16.215815520175,224,184,68.9316223695508,211,237,6,11,#E8F1F8,#F8FAFD,#EFF5FA,#FFEFD4,#CBD4BF,Loyola Maryland performs at a similar level against both good and bad teams.,Loyola Maryland performs at a similar level regardless of the pace of the game.
194,Monmouth,Monmouth,-1.94984723204624,-1.30310194351546,-3.2529491755617,15.624111004386,21.8140305236271,209,206,74.4109610107942,8,53,12,8,#EDF3F9,#EFF5FA,#EEF4FA,#FFC1B3,#F3D0A6,Monmouth plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Monmouth performs at a similar level regardless of the pace of the game.
195,Cleveland State,Cleveland State,-2.84031497938298,-0.495293513656232,-3.33560849303921,-44.5230139609997,-65.1537154644656,229,182,68.170755665661,254,113,19,8,#E4EEF7,#F9FBFD,#EDF4FA,#5E8ABC,#70A6C7,Cleveland State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Cleveland State plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
196,College of Charleston,College of Charleston,0.642413390244662,-4.01652708838505,-3.37411369814039,-14.9961047404853,10.6876356047088,148,265,65.9325113628531,327,204,7,10,#FFFBF8,#D0E2F1,#EDF4F9,#BBDAD7,#F0DBB1,College of Charleston plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,College of Charleston performs at a similar level regardless of the pace of the game.
197,Mount St. Mary's,Mount St. Mary's,-3.73026950388593,0.274026762276119,-3.45624274160981,4.47075892605036,64.7874164639747,246,158,63.5370830996802,345,233,12,9,#DCE9F5,#FFFDFB,#EDF4F9,#FFEDD3,#FBA27D,Mount St. Mary's performs at a similar level against both good and bad teams.,Mount St. Mary's plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
198,Rice,Rice,0.00618016911790762,-3.4923165487523,-3.48613637963439,-40.1025624392996,10.5909488181093,163,255,70.9983949761752,102,7,12,13,#FFFEFE,#D6E5F3,#EDF3F9,#6A97C1,#F0DBB1,Rice plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Rice performs at a similar level regardless of the pace of the game.
199,Montana,Montana,-3.49357426579979,-0.0310624114337488,-3.52463667723354,36.4719955867693,2.81775934584327,241,167,67.5266829432289,284,308,10,13,#DEEBF5,#FEFEFE,#ECF3F9,#EB707C,#EFE4B9,Montana plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Montana performs at a similar level regardless of the pace of the game.
200,Texas Southern,Texas Southern,-3.27433053383872,-0.294730780015241,-3.56906131385396,17.5209326597182,-21.2549339838873,238,177,72.7128383718017,36,291,16,9,#E0ECF6,#FBFCFE,#ECF3F9,#FFBAAD,#C0CFBF,Texas Southern plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Texas Southern plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
201,Arkansas-Little Rock,Arkansas-Little Rock,-2.50721563091438,-1.07550183238405,-3.58271746329842,42.5638997001741,57.2856878290718,225,196,68.8326122680247,219,79,10,15,#E7F0F8,#F2F7FB,#ECF3F9,#E2596D,#F9AA84,Arkansas-Little Rock plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Arkansas-Little Rock plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
202,Campbell,Campbell,0.374209143822821,-4.06291391912764,-3.68870477530481,-6.49753802743746,-38.4772435268155,152,266,65.8347227445362,330,301,15,10,#FFFDFA,#CFE1F1,#ECF3F9,#E1EFDC,#9BBCC3,Campbell performs at a similar level against both good and bad teams.,Campbell plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
203,Northern Kentucky,Northern Kentucky,1.07245568106305,-4.80855709122902,-3.73610141016598,51.9618532277383,31.5494889539619,138,280,66.6406726083422,313,278,14,11,#FFF9F3,#C7DCEE,#EBF3F9,#C93859,#F4C59D,Northern Kentucky plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Northern Kentucky plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
204,Albany,Albany,-1.60219157066461,-2.15988321622651,-3.76207478689112,15.3677250970722,39.6429535333927,201,223,69.4379504207366,187,280,7,9,#F0F5FA,#E5EFF7,#EBF3F9,#FFC2B3,#F6BD95,Albany plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Albany plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
205,Utah Valley,Utah Valley,-2.01015293674174,-1.81629934641398,-3.82645228315572,26.3916319116118,-23.145306452225,212,218,71.3252688333294,88,191,9,11,#ECF3F9,#E9F1F8,#EBF2F9,#FA9795,#BCCDC0,Utah Valley plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Utah Valley plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
206,Norfolk State,Norfolk State,-2.70158672426722,-1.15845896845827,-3.86004569272549,-62.3665059305332,-33.8690908070592,228,202,68.9854362387457,206,187,15,8,#E6EFF7,#F1F6FB,#EBF2F9,#225BA8,#A5C1C2,Norfolk State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Norfolk State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
207,Delaware,Delaware,-3.28826725982325,-0.612359273626093,-3.90062653344935,26.5778572693968,-3.92707858512088,239,186,68.5847419540498,230,43,6,8,#E0ECF6,#F7FAFC,#EAF2F9,#F99795,#E6E2BC,Delaware plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Delaware performs at a similar level regardless of the pace of the game.
208,Canisius,Canisius,-1.07886956735634,-2.89128956847666,-3.97015913583301,16.7634166783826,-4.16738391237813,190,242,71.615352922538,76,140,7,6,#F5F8FC,#DDEAF5,#EAF2F9,#FFBDAF,#E5E2BC,Canisius plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Canisius performs at a similar level regardless of the pace of the game.
209,Valparaiso,Valparaiso,-5.00515575778918,0.984902950549307,-4.02025280723987,42.7857066727792,16.3786630123971,267,142,68.3407816231984,244,235,8,18,#D0E2F1,#FFF8F0,#EAF2F9,#E1586D,#F2D5AC,Valparaiso plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Valparaiso performs at a similar level regardless of the pace of the game.
210,La Salle,La Salle,-1.79097135175153,-2.42626000145935,-4.21723135321088,36.2064552598567,23.2413108451398,205,229,70.0334296887102,148,13,8,16,#EEF4FA,#E2EDF6,#E9F1F8,#EB717D,#F3CEA5,La Salle plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,La Salle performs at a similar level regardless of the pace of the game.
211,Saint Joseph's,Saint Joseph's,-0.147513452571529,-4.18080326073428,-4.3283167133058,10.3188995286948,-2.21438513954722,166,267,73.016659739339,29,181,5,15,#FDFEFE,#CEE0F0,#E8F1F8,#FFD6C2,#EAE4BC,Saint Joseph's performs at a similar level against both good and bad teams.,Saint Joseph's performs at a similar level regardless of the pace of the game.
212,Morgan State,Morgan State,-1.94533209804615,-2.55542794758379,-4.50076004562994,43.961748968176,9.62705061993952,208,232,72.6522033348348,40,338,12,7,#EDF3F9,#E1ECF6,#E7F0F8,#E0546A,#F0DCB2,Morgan State plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Morgan State performs at a similar level regardless of the pace of the game.
213,Prairie View,Prairie View,-5.72332468165052,1.18652216629489,-4.53680251535563,-47.1297155669748,-40.3096403365588,278,137,70.6613989568477,116,167,16,5,#CADEEF,#FFF7ED,#E7F0F8,#5883B9,#97BAC3,Prairie View plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Prairie View plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
214,San Diego,San Diego,-5.29014381918705,0.448946273805612,-4.84119754538144,-19.8399868219956,18.5479631839092,273,154,71.4084179380889,84,239,3,11,#CEE0F0,#FFFCF8,#E6EFF7,#A5CED4,#F2D3AA,San Diego plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,San Diego performs at a similar level regardless of the pace of the game.
215,Army,Army,-4.27732064087553,-0.616397648928571,-4.8937182898041,16.2143609508983,0.307734360936499,254,187,70.2993916802512,135,294,11,10,#D7E6F3,#F7FAFC,#E5EFF7,#FFBFB1,#EFE6BB,Army plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Army performs at a similar level regardless of the pace of the game.
216,Stony Brook,Stony Brook,-6.71814909997335,1.73662828303372,-4.98152081693963,13.5032396693937,-13.4984298696276,294,122,68.514283189033,236,292,8,14,#C1D8ED,#FFF3E5,#E5EFF7,#FFCAB9,#D1D7BE,Stony Brook performs at a similar level against both good and bad teams.,Stony Brook performs at a similar level regardless of the pace of the game.
217,UT Arlington,UT Arlington,-3.24525952727079,-1.7771408270693,-5.02240035434009,28.9242657026527,-20.8809596975772,236,215,71.016921398776,100,199,10,13,#E1ECF6,#EAF2F9,#E5EFF7,#F68E8F,#C1CFBF,UT Arlington plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,UT Arlington plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
